# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.439500000000000E+009;9.300287067890167E-002;-1.658219546079636E-001;-3.263838589191437E-003;-8.614914258942008E-004;
2.439666666666667E+009;9.151665121316910E-002;-1.658718138933182E-001;-3.236232325434685E-003;-8.714714786037803E-004;
2.439833333333334E+009;8.988467603921890E-002;-1.659295111894608E-001;-2.966669155284762E-003;-7.351301028393209E-004;
2.440000000000000E+009;8.825659006834030E-002;-1.663710474967957E-001;-3.181597916409373E-003;-7.649987237527967E-004;
2.440166666666667E+009;8.651822805404663E-002;-1.667071878910065E-001;-3.174687968567014E-003;-5.596353439614177E-004;
2.440333333333334E+009;8.487042784690857E-002;-1.671230942010880E-001;-3.284237347543240E-003;-5.778263439424336E-004;
2.440500000000000E+009;8.323363214731216E-002;-1.676060706377029E-001;-3.237044438719750E-003;-4.203899879939854E-004;
2.440666666666667E+009;8.151809871196747E-002;-1.681050658226013E-001;-3.180954605340958E-003;-2.197832654928789E-004;
2.440833333333334E+009;7.993599772453308E-002;-1.690513342618942E-001;-3.094382351264358E-003;-2.554700186010450E-004;
2.441000000000000E+009;7.831541448831558E-002;-1.695738881826401E-001;-3.146418603137136E-003;-1.025867750286125E-004;
2.441166666666667E+009;7.651974260807037E-002;-1.702698767185211E-001;-3.221585415303707E-003;-1.645588927203789E-004;
2.441333333333334E+009;7.515349239110947E-002;-1.711424291133881E-001;-3.258432261645794E-003;-9.087142097996548E-005;
2.441500000000000E+009;7.332260906696320E-002;-1.719948202371597E-001;-3.119741799309850E-003;4.292766607250087E-005;
2.441666666666667E+009;7.180416584014893E-002;-1.729549616575241E-001;-3.168939379975200E-003;1.800292666302994E-004;
2.441833333333334E+009;7.028599828481674E-002;-1.739446371793747E-001;-3.116326406598091E-003;1.678569824434817E-004;
2.442000000000000E+009;6.883981078863144E-002;-1.750166714191437E-001;-3.128926502540708E-003;4.138344665989280E-004;
2.442166666666667E+009;6.756401062011719E-002;-1.761005967855454E-001;-3.152831457555294E-003;3.296546346973628E-004;
2.442333333333334E+009;6.616097688674927E-002;-1.771568208932877E-001;-3.124810988083482E-003;5.767642287537456E-004;
2.442500000000000E+009;6.467452645301819E-002;-1.782220155000687E-001;-3.206405090168119E-003;7.401584298349917E-004;
2.442666666666667E+009;6.367159634828568E-002;-1.793044656515122E-001;-2.992319641634822E-003;8.051464683376253E-004;
2.442833333333334E+009;6.256848573684692E-002;-1.806932389736176E-001;-3.090501297265291E-003;8.144813473336399E-004;
2.443000000000000E+009;6.147194281220436E-002;-1.817561984062195E-001;-3.051555249840021E-003;9.370680199936032E-004;
2.443166666666667E+009;6.046403199434280E-002;-1.828164160251617E-001;-3.024541540071368E-003;9.551027906127274E-004;
2.443333333333334E+009;5.943082645535469E-002;-1.838782578706741E-001;-2.937956945970655E-003;1.184581080451608E-003;
2.443500000000000E+009;5.848579108715057E-002;-1.848345249891281E-001;-2.972653368487954E-003;1.226455788128078E-003;
2.443666666666667E+009;5.771289765834808E-002;-1.861022263765335E-001;-2.844121307134628E-003;1.346425502561033E-003;
2.443833333333334E+009;5.703532695770264E-002;-1.871597170829773E-001;-2.915146993473172E-003;1.593170454725623E-003;
2.444000000000000E+009;5.641093477606773E-002;-1.881205141544342E-001;-2.700190525501967E-003;1.450136071071029E-003;
2.444166666666667E+009;5.558098480105400E-002;-1.889988481998444E-001;-2.676089294254780E-003;1.572312554344535E-003;
2.444333333333334E+009;5.525812506675720E-002;-1.900459676980972E-001;-2.520980546250939E-003;1.800948288291693E-003;
2.444500000000000E+009;5.463155731558800E-002;-1.908999532461166E-001;-2.629136433824897E-003;1.853423193097115E-003;
2.444666666666667E+009;5.409802123904228E-002;-1.915488094091415E-001;-2.463805256411433E-003;2.013354329392314E-003;
2.444833333333334E+009;5.363820120692253E-002;-1.923379600048065E-001;-2.376668155193329E-003;1.998954685404897E-003;
2.445000000000000E+009;5.341528728604317E-002;-1.928556561470032E-001;-2.328997943550348E-003;1.998379128053784E-003;
2.445166666666667E+009;5.290131643414497E-002;-1.934561729431152E-001;-2.223509363830090E-003;2.128524705767632E-003;
2.445333333333334E+009;5.251700803637505E-002;-1.938512474298477E-001;-2.288762480020523E-003;2.223955001682043E-003;
2.445500000000000E+009;5.209743604063988E-002;-1.942406594753265E-001;-2.179012401029468E-003;2.404965693131089E-003;
2.445666666666667E+009;5.187137052416802E-002;-1.945843398571014E-001;-1.880361349321902E-003;2.362034516409040E-003;
2.445833333333334E+009;5.136321485042572E-002;-1.949412077665329E-001;-1.810754998587072E-003;2.358293626457453E-003;
2.446000000000000E+009;5.108365043997765E-002;-1.949470937252045E-001;-1.800127443857491E-003;2.381285652518272E-003;
2.446166666666667E+009;5.089804902672768E-002;-1.950376182794571E-001;-1.550269080325961E-003;2.634200965985656E-003;
2.446333333333334E+009;5.036044493317604E-002;-1.951542645692825E-001;-1.591427600942552E-003;2.514757914468646E-003;
2.446500000000000E+009;5.001662671566010E-002;-1.948693841695786E-001;-1.412221929058433E-003;2.560931025072932E-003;
2.446666666666667E+009;4.947481304407120E-002;-1.947997063398361E-001;-1.209549955092371E-003;2.492559608072043E-003;
2.446833333333334E+009;4.931392893195152E-002;-1.945956647396088E-001;-1.105436822399497E-003;2.673664595931768E-003;
2.447000000000000E+009;4.847525805234909E-002;-1.943888813257217E-001;-1.162402797490358E-003;2.589350799098611E-003;
2.447166666666667E+009;4.787681251764298E-002;-1.939715743064880E-001;-9.969313396140933E-004;2.739847172051668E-003;
2.447333333333334E+009;4.730848595499992E-002;-1.936132311820984E-001;-9.150428813882172E-004;2.640269929543138E-003;
2.447500000000000E+009;4.675988107919693E-002;-1.933511793613434E-001;-7.078931666910648E-004;2.503517083823681E-003;
2.447666666666667E+009;4.606448113918304E-002;-1.927641034126282E-001;-7.633433560840786E-004;2.574556740000844E-003;
2.447833333333334E+009;4.510800912976265E-002;-1.924636065959930E-001;-5.797563353553414E-004;2.622238127514720E-003;
2.448000000000000E+009;4.434954375028610E-002;-1.919381320476532E-001;-4.165668797213584E-004;2.506756922230125E-003;
2.448166666666667E+009;4.331942275166512E-002;-1.915072798728943E-001;-5.137701518833637E-004;2.567107323557138E-003;
2.448333333333334E+009;4.233090206980705E-002;-1.910681575536728E-001;-4.582483379635960E-004;2.640878083184362E-003;
2.448500000000000E+009;4.122711718082428E-002;-1.905577927827835E-001;-4.760164592880756E-004;2.677422016859055E-003;
2.448666666666667E+009;4.016507044434547E-002;-1.900189965963364E-001;-2.176576090278104E-004;2.493323525413871E-003;
2.448833333333334E+009;3.888427466154099E-002;-1.896466016769409E-001;-1.192946147057228E-004;2.687696367502213E-003;
2.449000000000000E+009;3.763022646307945E-002;-1.889287233352661E-001;-2.789288373605814E-005;2.552352612838149E-003;
2.449166666666667E+009;3.628190979361534E-002;-1.887165009975433E-001;7.500550418626517E-005;2.587231341749430E-003;
2.449333333333334E+009;3.496658056974411E-002;-1.883184164762497E-001;6.674185715382919E-005;2.423403086140752E-003;
2.449500000000000E+009;3.327614068984985E-002;-1.879365146160126E-001;2.612551325000823E-004;2.563760615885258E-003;
2.449666666666667E+009;3.185284137725830E-002;-1.875736862421036E-001;1.696508406894282E-004;2.340710954740644E-003;
2.449833333333334E+009;3.031254932284355E-002;-1.873338073492050E-001;2.145312610082328E-004;2.213600790128112E-003;
2.450000000000000E+009;2.848709002137184E-002;-1.872526705265045E-001;2.376016345806420E-004;2.397463656961918E-003;
2.450166666666667E+009;2.687237598001957E-002;-1.870516985654831E-001;2.734225708991289E-004;2.395496936514974E-003;
2.450333333333334E+009;2.520854771137238E-002;-1.868041753768921E-001;4.562526301015168E-004;2.300981897860766E-003;
2.450500000000000E+009;2.343123033642769E-002;-1.868378371000290E-001;4.690840432886034E-004;2.316655591130257E-003;
2.450666666666667E+009;2.169387042522430E-002;-1.866804510354996E-001;6.200449424795806E-004;2.306560520082712E-003;
2.450833333333334E+009;1.993132010102272E-002;-1.867674738168716E-001;6.770633626729250E-004;2.134561305865645E-003;
2.451000000000000E+009;1.819612085819244E-002;-1.867767125368118E-001;7.464523077942431E-004;2.200795803219080E-003;
2.451166666666667E+009;1.645224913954735E-002;-1.869820803403854E-001;6.744583952240646E-004;2.244979608803988E-003;
2.451333333333334E+009;1.490044593811035E-002;-1.872139424085617E-001;6.649263668805361E-004;2.211797051131725E-003;
2.451500000000000E+009;1.310613378882408E-002;-1.873207539319992E-001;8.237039437517524E-004;2.037845319136977E-003;
2.451666666666667E+009;1.119774952530861E-002;-1.875137537717819E-001;7.816508295945823E-004;2.059317892417312E-003;
2.451833333333334E+009;9.706716984510422E-003;-1.877896338701248E-001;9.506042115390301E-004;1.971930963918567E-003;
2.452000000000000E+009;8.213202469050884E-003;-1.882182806730270E-001;9.836656972765923E-004;1.997919520363212E-003;
2.452166666666667E+009;6.607324816286564E-003;-1.885235309600830E-001;1.099495333619416E-003;2.045101486146450E-003;
2.452333333333334E+009;5.094674881547689E-003;-1.891009956598282E-001;1.143796835094690E-003;1.960073364898562E-003;
2.452500000000000E+009;3.541916841641069E-003;-1.894831061363220E-001;1.066764001734555E-003;1.896755653433502E-003;
2.452666666666667E+009;2.068456262350082E-003;-1.898573338985443E-001;1.151147298514843E-003;1.823847065679729E-003;
2.452833333333334E+009;7.600040989927948E-004;-1.904326379299164E-001;1.269503380171955E-003;1.792392227798700E-003;
2.453000000000000E+009;-5.792990559712052E-004;-1.908776313066483E-001;1.196490484289825E-003;1.594855915755034E-003;
2.453166666666667E+009;-1.781893544830382E-003;-1.914402395486832E-001;1.348558929748833E-003;1.588127925060689E-003;
2.453333333333334E+009;-2.861103275790811E-003;-1.918613910675049E-001;1.211398048326373E-003;1.613270840607584E-003;
2.453500000000000E+009;-4.135980270802975E-003;-1.924702823162079E-001;1.180917257443070E-003;1.596370944753289E-003;
2.453666666666667E+009;-5.073680542409420E-003;-1.929696351289749E-001;1.285155536606908E-003;1.436400576494634E-003;
2.453833333333334E+009;-6.109027657657862E-003;-1.933891922235489E-001;1.239214790984988E-003;1.426725066266954E-003;
2.454000000000000E+009;-7.102325093001127E-003;-1.937696784734726E-001;1.225678832270205E-003;1.353183411993086E-003;
2.454166666666667E+009;-7.976988330483437E-003;-1.941704005002976E-001;1.165941590443254E-003;1.336488639935851E-003;
2.454333333333334E+009;-8.732040412724018E-003;-1.945460587739945E-001;1.248447108082473E-003;1.360579743050039E-003;
2.454500000000000E+009;-9.648385457694531E-003;-1.949531883001328E-001;1.327702892012894E-003;1.168329734355211E-003;
2.454666666666667E+009;-1.023497153073549E-002;-1.950681954622269E-001;1.302450080402196E-003;1.322343479841948E-003;
2.454833333333334E+009;-1.097780279815197E-002;-1.951665282249451E-001;1.271307468414307E-003;1.318118884228170E-003;
2.455000000000000E+009;-1.160541642457247E-002;-1.956071108579636E-001;1.243808772414923E-003;1.288404222577810E-003;
2.455166666666667E+009;-1.224372070282698E-002;-1.956957578659058E-001;1.226347638294101E-003;1.183598069474101E-003;
2.455333333333334E+009;-1.282668206840754E-002;-1.956251412630081E-001;1.439897809177637E-003;1.222897786647081E-003;
2.455500000000000E+009;-1.347392238676548E-002;-1.956099569797516E-001;1.296703587286174E-003;1.281085307709873E-003;
2.455666666666667E+009;-1.409902516752482E-002;-1.955607682466507E-001;1.379007124342024E-003;1.277324627153575E-003;
2.455833333333334E+009;-1.471509877592325E-002;-1.954129636287689E-001;1.456190482713282E-003;1.171593437902629E-003;
2.456000000000000E+009;-1.528511941432953E-002;-1.950788050889969E-001;1.244206447154284E-003;1.174444681964815E-003;
2.456166666666667E+009;-1.573085412383080E-002;-1.948237717151642E-001;1.465144683606923E-003;1.008895225822926E-003;
2.456333333333334E+009;-1.626387797296047E-002;-1.945812851190567E-001;1.313581946305931E-003;1.202781335450709E-003;
2.456500000000000E+009;-1.707617938518524E-002;-1.942009180784226E-001;1.395680941641331E-003;1.177831902168691E-003;
2.456666666666667E+009;-1.781533844769001E-002;-1.936513483524323E-001;1.430712058208883E-003;1.139906351454556E-003;
2.456833333333334E+009;-1.843972876667976E-002;-1.930671185255051E-001;1.545359264127910E-003;1.002288074232638E-003;
2.457000000000000E+009;-1.922767795622349E-002;-1.925564706325531E-001;1.574487658217549E-003;1.032874570228159E-003;
2.457166666666667E+009;-2.000155858695507E-002;-1.919676959514618E-001;1.693160505965352E-003;1.096668886020780E-003;
2.457333333333334E+009;-2.075155079364777E-002;-1.912157982587814E-001;1.569958985783160E-003;1.069543883204460E-003;
2.457500000000000E+009;-2.179140970110893E-002;-1.904376894235611E-001;1.727488357573748E-003;1.008711173199117E-003;
2.457666666666667E+009;-2.265195921063423E-002;-1.897525787353516E-001;1.593043794855475E-003;9.723995462991297E-004;
2.457833333333334E+009;-2.364462986588478E-002;-1.890242099761963E-001;1.789309666492045E-003;1.028870814479888E-003;
2.458000000000000E+009;-2.464438416063786E-002;-1.881442070007324E-001;1.755287987180054E-003;9.926601778715849E-004;
2.458166666666667E+009;-2.586550824344158E-002;-1.875020861625671E-001;1.862857374362648E-003;8.010756573639810E-004;
2.458333333333334E+009;-2.693393453955650E-002;-1.866634935140610E-001;1.797978649847210E-003;7.207142189145088E-004;
2.458500000000000E+009;-2.810185216367245E-002;-1.857981532812119E-001;2.001873217523098E-003;6.698829238303006E-004;
2.458666666666667E+009;-2.945353277027607E-002;-1.848814338445664E-001;1.897797570563853E-003;7.621478871442378E-004;
2.458833333333334E+009;-3.064093180000782E-002;-1.838998645544052E-001;1.998042920604348E-003;6.778299575671554E-004;
2.459000000000000E+009;-3.216159343719482E-002;-1.830850541591644E-001;2.009892603382468E-003;5.209952360019088E-004;
2.459166666666667E+009;-3.367023915052414E-002;-1.826263964176178E-001;2.075942000374198E-003;5.094408988952637E-004;
2.459333333333334E+009;-3.497196733951569E-002;-1.815171986818314E-001;2.060438971966505E-003;6.154344300739467E-004;
2.459500000000000E+009;-3.632898628711700E-002;-1.809337735176086E-001;1.991825643926859E-003;4.205155710224062E-004;
2.459666666666667E+009;-3.830986842513084E-002;-1.801893860101700E-001;2.027527894824743E-003;3.840253630187362E-004;
2.459833333333334E+009;-3.961259871721268E-002;-1.796972006559372E-001;2.102798316627741E-003;2.811040321830660E-004;
2.460000000000000E+009;-4.102792963385582E-002;-1.790130436420441E-001;2.014668192714453E-003;3.594311419874430E-004;
2.460166666666667E+009;-4.272374510765076E-002;-1.783028393983841E-001;2.082566265016794E-003;1.983418042073026E-004;
2.460333333333334E+009;-4.429201036691666E-002;-1.779806464910507E-001;1.974124694243074E-003;1.217772296513431E-004;
2.460500000000000E+009;-4.609457030892372E-002;-1.776811331510544E-001;2.044198568910360E-003;7.864761573728174E-005;
2.460666666666667E+009;-4.786679148674011E-002;-1.770722568035126E-001;2.120456891134381E-003;1.109457298298366E-004;
2.460833333333334E+009;-4.949758946895599E-002;-1.764695346355438E-001;2.153631998226047E-003;4.623493623512331E-006;
2.461000000000000E+009;-5.123622342944145E-002;-1.764242500066757E-001;2.168751787394285E-003;-2.284371112182271E-005;
2.461166666666667E+009;-5.267040431499481E-002;-1.763091683387756E-001;2.067551948130131E-003;-3.089395977440290E-005;
2.461333333333334E+009;-5.443321168422699E-002;-1.759729087352753E-001;1.969961449503899E-003;-1.702912704786286E-004;
2.461500000000000E+009;-5.593310296535492E-002;-1.757187247276306E-001;2.057226141914725E-003;-1.466351532144472E-004;
2.461666666666667E+009;-5.761224031448364E-002;-1.754896789789200E-001;2.169772284105420E-003;-3.031628439202905E-004;
2.461833333333334E+009;-5.918978527188301E-002;-1.756510585546494E-001;2.071695402264595E-003;-2.954703231807798E-004;
2.462000000000000E+009;-6.040643155574799E-002;-1.755997240543366E-001;2.110127126798034E-003;-2.987358311656863E-004;
2.462166666666667E+009;-6.196396425366402E-002;-1.755124479532242E-001;2.182575175538659E-003;-3.360190603416413E-004;
2.462333333333334E+009;-6.326942145824432E-002;-1.755562722682953E-001;2.113780938088894E-003;-4.299891588743776E-004;
2.462500000000000E+009;-6.471024453639984E-002;-1.756782680749893E-001;2.114369766786695E-003;-4.062421212438494E-004;
2.462666666666667E+009;-6.574700027704239E-002;-1.756858974695206E-001;2.223373157903552E-003;-5.345093086361885E-004;
2.462833333333334E+009;-6.710772961378098E-002;-1.755515784025192E-001;2.097847405821085E-003;-4.819664172828198E-004;
2.463000000000000E+009;-6.808184087276459E-002;-1.755650490522385E-001;2.173285698518157E-003;-4.989029257558286E-004;
2.463166666666667E+009;-6.905531138181686E-002;-1.756907701492310E-001;2.230817452073097E-003;-5.807907436974347E-004;
2.463333333333334E+009;-6.995710730552673E-002;-1.758606880903244E-001;2.191756851971149E-003;-6.403512670658529E-004;
2.463500000000000E+009;-7.092737406492233E-002;-1.758559197187424E-001;2.199870999902487E-003;-6.261199596337974E-004;
2.463666666666667E+009;-7.178558409214020E-002;-1.759827136993408E-001;2.267011208459735E-003;-7.906703394837678E-004;
2.463833333333334E+009;-7.234176248311997E-002;-1.758631467819214E-001;2.091337228193879E-003;-9.006970794871450E-004;
2.464000000000000E+009;-7.301454991102219E-002;-1.757779866456986E-001;2.252612728625536E-003;-9.953115368261933E-004;
2.464166666666667E+009;-7.340823858976364E-002;-1.757974326610565E-001;2.243378432467580E-003;-1.049813814461231E-003;
2.464333333333334E+009;-7.414276152849197E-002;-1.755266785621643E-001;2.239886205643416E-003;-1.210991642437875E-003;
2.464500000000000E+009;-7.449189573526382E-002;-1.754566133022308E-001;2.341175684705377E-003;-1.181828207336366E-003;
2.464666666666667E+009;-7.502154260873795E-002;-1.750992685556412E-001;2.188059967011213E-003;-1.104730181396008E-003;
2.464833333333334E+009;-7.506261765956879E-002;-1.750235557556152E-001;2.227492863312364E-003;-1.266183797270060E-003;
2.465000000000000E+009;-7.538168132305145E-002;-1.746358126401901E-001;2.226038137450814E-003;-1.498934463597834E-003;
2.465166666666667E+009;-7.578509300947189E-002;-1.743156164884567E-001;2.129129599779844E-003;-1.543898833915591E-003;
2.465333333333334E+009;-7.600717991590500E-002;-1.737718880176544E-001;2.135427435860038E-003;-1.566658960655332E-003;
2.465500000000000E+009;-7.604128867387772E-002;-1.733713895082474E-001;2.222052542492747E-003;-1.722569344565272E-003;
2.465666666666667E+009;-7.642972469329834E-002;-1.727970987558365E-001;2.174555789679289E-003;-1.654956024140120E-003;
2.465833333333334E+009;-7.659436762332916E-002;-1.722096353769302E-001;2.134437905624509E-003;-2.019523875787854E-003;
2.466000000000000E+009;-7.675104588270187E-002;-1.715286672115326E-001;1.942032366059721E-003;-1.990861259400845E-003;
2.466166666666667E+009;-7.689902931451798E-002;-1.707639694213867E-001;2.032664371654391E-003;-2.137116855010390E-003;
2.466333333333334E+009;-7.725032418966293E-002;-1.699863821268082E-001;1.911493251100183E-003;-2.306012669578195E-003;
2.466500000000000E+009;-7.752699404954910E-002;-1.690195947885513E-001;1.949178753420711E-003;-2.327803289517760E-003;
2.466666666666667E+009;-7.777272909879684E-002;-1.680859029293060E-001;1.757599646225572E-003;-2.386096166446805E-003;
2.466833333333334E+009;-7.803170382976532E-002;-1.670237928628922E-001;1.808974193409085E-003;-2.461999189108610E-003;
2.467000000000000E+009;-7.841370999813080E-002;-1.659396439790726E-001;1.859172945842147E-003;-2.557782223448157E-003;
2.467166666666667E+009;-7.881917059421539E-002;-1.648039519786835E-001;1.674704835750163E-003;-2.707371953874826E-003;
2.467333333333334E+009;-7.958211749792099E-002;-1.636531651020050E-001;1.635621301829815E-003;-2.808875637128949E-003;
2.467500000000000E+009;-7.967323809862137E-002;-1.624907404184341E-001;1.429213793016970E-003;-2.936542499810457E-003;
2.467666666666667E+009;-8.024165779352188E-002;-1.611704081296921E-001;1.457285718061030E-003;-2.890688134357333E-003;
2.467833333333334E+009;-8.088885992765427E-002;-1.598777472972870E-001;1.314188702963293E-003;-2.931203460320830E-003;
2.468000000000000E+009;-8.155848085880280E-002;-1.588271856307983E-001;1.238068682141602E-003;-3.041030839085579E-003;
2.468166666666667E+009;-8.221501857042313E-002;-1.574274897575378E-001;1.011322601698339E-003;-3.087565535679460E-003;
2.468333333333334E+009;-8.323775231838226E-002;-1.562417000532150E-001;7.921975920908153E-004;-3.162679262459278E-003;
2.468500000000000E+009;-8.404231816530228E-002;-1.547358632087708E-001;7.733224774710834E-004;-3.291791072115302E-003;
2.468666666666667E+009;-8.502682298421860E-002;-1.532855480909348E-001;6.342072738334537E-004;-3.202081192284823E-003;
2.468833333333334E+009;-8.603827655315399E-002;-1.521063745021820E-001;4.590906319208443E-004;-3.362731076776981E-003;
2.469000000000000E+009;-8.730910718441010E-002;-1.508198380470276E-001;4.056105681229383E-004;-3.364278934895992E-003;
2.469166666666667E+009;-8.829175680875778E-002;-1.496287882328033E-001;2.353346644667909E-004;-3.339405637234449E-003;
2.469333333333334E+009;-8.955891430377960E-002;-1.481226384639740E-001;7.737094711046666E-005;-3.323323326185346E-003;
2.469500000000000E+009;-9.096226096153259E-002;-1.469735503196716E-001;-4.560766319627874E-005;-3.338665701448917E-003;
2.469666666666667E+009;-9.228840470314026E-002;-1.458842158317566E-001;-3.295971546322107E-004;-3.395331557840109E-003;
2.469833333333334E+009;-9.399798512458801E-002;-1.448000520467758E-001;-4.150900931563228E-004;-3.413485595956445E-003;
2.470000000000000E+009;-9.514657407999039E-002;-1.437021195888519E-001;-5.418782820925117E-004;-3.405411262065172E-003;
2.470166666666667E+009;-9.662851691246033E-002;-1.427079588174820E-001;-7.670837221667171E-004;-3.453868674114347E-003;
2.470333333333334E+009;-9.808677434921265E-002;-1.418135166168213E-001;-8.592397207394242E-004;-3.272699657827616E-003;
2.470500000000000E+009;-9.984514862298966E-002;-1.409972161054611E-001;-1.015700516290963E-003;-3.227427368983626E-003;
2.470666666666667E+009;-1.013897359371185E-001;-1.401767134666443E-001;-1.054478110745549E-003;-3.324555698782206E-003;
2.470833333333334E+009;-1.028566285967827E-001;-1.392915099859238E-001;-1.299087423831224E-003;-3.256238531321287E-003;
2.471000000000000E+009;-1.045118644833565E-001;-1.385717242956162E-001;-1.379312016069889E-003;-3.103586845099926E-003;
2.471166666666667E+009;-1.059987321496010E-001;-1.379964649677277E-001;-1.432016957551241E-003;-3.069809405133128E-003;
2.471333333333334E+009;-1.077681332826614E-001;-1.373926103115082E-001;-1.659559202380478E-003;-2.952832262963057E-003;
2.471500000000000E+009;-1.091559305787087E-001;-1.369985789060593E-001;-1.696289516985416E-003;-2.915768884122372E-003;
2.471666666666667E+009;-1.105000823736191E-001;-1.365347951650620E-001;-1.748757553286851E-003;-2.924996661022306E-003;
2.471833333333334E+009;-1.121627390384674E-001;-1.362032592296600E-001;-1.946957199834287E-003;-2.684248844161630E-003;
2.472000000000000E+009;-1.133556738495827E-001;-1.358364969491959E-001;-2.077675191685557E-003;-2.526086755096912E-003;
2.472166666666667E+009;-1.147607192397118E-001;-1.357564926147461E-001;-2.069764537736774E-003;-2.585567301139236E-003;
2.472333333333334E+009;-1.160425990819931E-001;-1.356963813304901E-001;-1.947977929376066E-003;-2.614529337733984E-003;
2.472500000000000E+009;-1.172318533062935E-001;-1.355082392692566E-001;-2.297783736139536E-003;-2.131150104105473E-003;
2.472666666666667E+009;-1.182872578501701E-001;-1.353892385959625E-001;-2.246628748252988E-003;-2.154279733076692E-003;
2.472833333333334E+009;-1.195635348558426E-001;-1.354768574237824E-001;-2.340120263397694E-003;-2.094893483445048E-003;
2.473000000000000E+009;-1.202473565936089E-001;-1.354174315929413E-001;-2.296183025464416E-003;-2.117670141160488E-003;
2.473166666666667E+009;-1.215632036328316E-001;-1.354524046182632E-001;-2.318328712135553E-003;-1.821920974180102E-003;
2.473333333333334E+009;-1.221391409635544E-001;-1.354325562715530E-001;-2.359824255108833E-003;-1.784621505066752E-003;
2.473500000000000E+009;-1.229358315467835E-001;-1.354131400585175E-001;-2.390136709436774E-003;-1.765496679581702E-003;
2.473666666666667E+009;-1.237629577517510E-001;-1.354650855064392E-001;-2.462803386151791E-003;-1.587995444424450E-003;
2.473833333333334E+009;-1.242276579141617E-001;-1.355078071355820E-001;-2.481431933119893E-003;-1.599542913027108E-003;
2.474000000000000E+009;-1.249652579426765E-001;-1.355412602424622E-001;-2.448239596560597E-003;-1.437887898646295E-003;
2.474166666666667E+009;-1.251655071973801E-001;-1.354758441448212E-001;-2.426935127004981E-003;-1.387440483085811E-003;
2.474333333333334E+009;-1.257387846708298E-001;-1.351846903562546E-001;-2.591576660051942E-003;-1.467163790948689E-003;
2.474500000000000E+009;-1.261845827102661E-001;-1.351727545261383E-001;-2.546730451285839E-003;-1.301267184317112E-003;
2.474666666666667E+009;-1.261804550886154E-001;-1.350152641534805E-001;-2.661986742168665E-003;-1.295642810873687E-003;
2.474833333333334E+009;-1.266098469495773E-001;-1.349185705184937E-001;-2.468393882736564E-003;-1.207416760735214E-003;
2.475000000000000E+009;-1.265634149312973E-001;-1.344914287328720E-001;-2.669241745024920E-003;-1.148028648458421E-003;
2.475166666666667E+009;-1.268329173326492E-001;-1.339909285306931E-001;-2.575699938461185E-003;-1.121844281442463E-003;
2.475333333333334E+009;-1.267172396183014E-001;-1.336338073015213E-001;-2.690781839191914E-003;-9.712095488794148E-004;
2.475500000000000E+009;-1.268048882484436E-001;-1.329812258481979E-001;-2.796955406665802E-003;-9.057199931703508E-004;
2.475666666666667E+009;-1.267464011907578E-001;-1.324762403964996E-001;-2.771992702037096E-003;-7.630518521182239E-004;
2.475833333333334E+009;-1.266923248767853E-001;-1.317929923534393E-001;-2.944460371509194E-003;-8.232618565671146E-004;
2.476000000000000E+009;-1.264038234949112E-001;-1.309176087379456E-001;-2.840604865923524E-003;-7.290776120498776E-004;
2.476166666666667E+009;-1.263938844203949E-001;-1.300117522478104E-001;-3.210659604519606E-003;-6.489793304353952E-004;
2.476333333333334E+009;-1.263449341058731E-001;-1.289950907230377E-001;-2.999195829033852E-003;-6.432034424506128E-004;
2.476500000000000E+009;-1.262469589710236E-001;-1.279114931821823E-001;-3.122069872915745E-003;-5.127643235027790E-004;
2.476666666666667E+009;-1.258551776409149E-001;-1.269381344318390E-001;-3.102823626250029E-003;-4.339237057138234E-004;
2.476833333333334E+009;-1.258876770734787E-001;-1.255917698144913E-001;-3.144556889310479E-003;-3.543862549122423E-004;
2.477000000000000E+009;-1.259050667285919E-001;-1.242344230413437E-001;-3.216571873053908E-003;-1.034598462865688E-004;
2.477166666666667E+009;-1.258873641490936E-001;-1.229583546519280E-001;-3.252657596021891E-003;-1.064777025021613E-004;
2.477333333333334E+009;-1.257605403661728E-001;-1.214296892285347E-001;-3.118715016171336E-003;1.549609005451202E-004;
2.477500000000000E+009;-1.259882897138596E-001;-1.198295801877976E-001;-3.258864395320416E-003;1.907958358060569E-004;
2.477666666666667E+009;-1.260968595743179E-001;-1.184994131326675E-001;-3.282785415649414E-003;4.115664050914347E-004;
2.477833333333334E+009;-1.261116862297058E-001;-1.167001724243164E-001;-3.252876689657569E-003;4.960137302987278E-004;
2.478000000000000E+009;-1.263878196477890E-001;-1.153007000684738E-001;-3.245872911065817E-003;6.341793341562152E-004;
2.478166666666667E+009;-1.266771554946899E-001;-1.135841980576515E-001;-3.386123571544886E-003;7.694496307522059E-004;
2.478333333333334E+009;-1.270266026258469E-001;-1.116179302334786E-001;-3.244726918637753E-003;1.029471284709871E-003;
2.478500000000000E+009;-1.274812072515488E-001;-1.099646538496018E-001;-3.295534057542682E-003;1.076174667105079E-003;
2.478666666666667E+009;-1.279097497463226E-001;-1.081286221742630E-001;-3.227533306926489E-003;1.250655157491565E-003;
2.478833333333334E+009;-1.285925209522247E-001;-1.063671931624413E-001;-3.077635774388909E-003;1.389461220242083E-003;
